region,nok_per_kwh,eur_per_kwh,exr,time_start,time_end
NO4,0.131,0.01361,9.6255,2022-04-22 00:00:00,2022-04-22 01:00:00
NO4,0.13091,0.0136,9.6255,2022-04-22 01:00:00,2022-04-22 02:00:00
NO4,0.13091,0.0136,9.6255,2022-04-22 02:00:00,2022-04-22 03:00:00
NO4,0.131,0.01361,9.6255,2022-04-22 03:00:00,2022-04-22 04:00:00
NO4,0.1311,0.01362,9.6255,2022-04-22 04:00:00,2022-04-22 05:00:00
NO4,0.13129,0.01364,9.6255,2022-04-22 05:00:00,2022-04-22 06:00:00
NO4,0.13148,0.01366,9.6255,2022-04-22 06:00:00,2022-04-22 07:00:00
NO4,0.13254,0.01377,9.6255,2022-04-22 07:00:00,2022-04-22 08:00:00
NO4,0.13331,0.01385,9.6255,2022-04-22 08:00:00,2022-04-22 09:00:00
NO4,0.13302,0.01382,9.6255,2022-04-22 09:00:00,2022-04-22 10:00:00
NO4,0.13274,0.01379,9.6255,2022-04-22 10:00:00,2022-04-22 11:00:00
NO4,0.13245,0.01376,9.6255,2022-04-22 11:00:00,2022-04-22 12:00:00
NO4,0.13206,0.01372,9.6255,2022-04-22 12:00:00,2022-04-22 13:00:00
NO4,0.13187,0.0137,9.6255,2022-04-22 13:00:00,2022-04-22 14:00:00
NO4,0.13168,0.01368,9.6255,2022-04-22 14:00:00,2022-04-22 15:00:00
NO4,0.13187,0.0137,9.6255,2022-04-22 15:00:00,2022-04-22 16:00:00
NO4,0.13187,0.0137,9.6255,2022-04-22 16:00:00,2022-04-22 17:00:00
NO4,0.13187,0.0137,9.6255,2022-04-22 17:00:00,2022-04-22 18:00:00
NO4,0.13302,0.01382,9.6255,2022-04-22 18:00:00,2022-04-22 19:00:00
NO4,0.13331,0.01385,9.6255,2022-04-22 19:00:00,2022-04-22 20:00:00
NO4,0.13351,0.01387,9.6255,2022-04-22 20:00:00,2022-04-22 21:00:00
NO4,0.1336,0.01388,9.6255,2022-04-22 21:00:00,2022-04-22 22:00:00
NO4,0.13341,0.01386,9.6255,2022-04-22 22:00:00,2022-04-22 23:00:00
NO4,0.13302,0.01382,9.6255,2022-04-22 23:00:00,2022-04-23 00:00:00
NO4,0.12956,0.01346,9.6255,2022-04-23 00:00:00,2022-04-23 01:00:00
NO4,0.12946,0.01345,9.6255,2022-04-23 01:00:00,2022-04-23 02:00:00
NO4,0.12937,0.01344,9.6255,2022-04-23 02:00:00,2022-04-23 03:00:00
NO4,0.12937,0.01344,9.6255,2022-04-23 03:00:00,2022-04-23 04:00:00
NO4,0.12946,0.01345,9.6255,2022-04-23 04:00:00,2022-04-23 05:00:00
NO4,0.12946,0.01345,9.6255,2022-04-23 05:00:00,2022-04-23 06:00:00
NO4,0.12946,0.01345,9.6255,2022-04-23 06:00:00,2022-04-23 07:00:00
NO4,0.12985,0.01349,9.6255,2022-04-23 07:00:00,2022-04-23 08:00:00
NO4,0.12994,0.0135,9.6255,2022-04-23 08:00:00,2022-04-23 09:00:00
NO4,0.13033,0.01354,9.6255,2022-04-23 09:00:00,2022-04-23 10:00:00
NO4,0.12994,0.0135,9.6255,2022-04-23 10:00:00,2022-04-23 11:00:00
NO4,0.12975,0.01348,9.6255,2022-04-23 11:00:00,2022-04-23 12:00:00
NO4,0.12792,0.01329,9.6255,2022-04-23 12:00:00,2022-04-23 13:00:00
NO4,0.12937,0.01344,9.6255,2022-04-23 13:00:00,2022-04-23 14:00:00
NO4,0.12831,0.01333,9.6255,2022-04-23 14:00:00,2022-04-23 15:00:00
NO4,0.12831,0.01333,9.6255,2022-04-23 15:00:00,2022-04-23 16:00:00
NO4,0.12889,0.01339,9.6255,2022-04-23 16:00:00,2022-04-23 17:00:00
NO4,0.12889,0.01339,9.6255,2022-04-23 17:00:00,2022-04-23 18:00:00
NO4,0.12898,0.0134,9.6255,2022-04-23 18:00:00,2022-04-23 19:00:00
NO4,0.12898,0.0134,9.6255,2022-04-23 19:00:00,2022-04-23 20:00:00
NO4,0.12908,0.01341,9.6255,2022-04-23 20:00:00,2022-04-23 21:00:00
NO4,0.12908,0.01341,9.6255,2022-04-23 21:00:00,2022-04-23 22:00:00
NO4,0.12908,0.01341,9.6255,2022-04-23 22:00:00,2022-04-23 23:00:00
NO4,0.12898,0.0134,9.6255,2022-04-23 23:00:00,2022-04-24 00:00:00
NO4,0.12898,0.0134,9.6255,2022-04-24 00:00:00,2022-04-24 01:00:00
NO4,0.12889,0.01339,9.6255,2022-04-24 01:00:00,2022-04-24 02:00:00
NO4,0.12889,0.01339,9.6255,2022-04-24 02:00:00,2022-04-24 03:00:00
NO4,0.12879,0.01338,9.6255,2022-04-24 03:00:00,2022-04-24 04:00:00
NO4,0.12869,0.01337,9.6255,2022-04-24 04:00:00,2022-04-24 05:00:00
NO4,0.1286,0.01336,9.6255,2022-04-24 05:00:00,2022-04-24 06:00:00
NO4,0.1286,0.01336,9.6255,2022-04-24 06:00:00,2022-04-24 07:00:00
NO4,0.12889,0.01339,9.6255,2022-04-24 07:00:00,2022-04-24 08:00:00
NO4,0.12898,0.0134,9.6255,2022-04-24 08:00:00,2022-04-24 09:00:00
NO4,0.12927,0.01343,9.6255,2022-04-24 09:00:00,2022-04-24 10:00:00
NO4,0.12917,0.01342,9.6255,2022-04-24 10:00:00,2022-04-24 11:00:00
NO4,0.12898,0.0134,9.6255,2022-04-24 11:00:00,2022-04-24 12:00:00
NO4,0.12889,0.01339,9.6255,2022-04-24 12:00:00,2022-04-24 13:00:00
NO4,0.15458,0.0156,9.909,2022-05-03 16:00:00,2022-05-03 17:00:00
NO4,0.12879,0.01338,9.6255,2022-04-24 13:00:00,2022-04-24 14:00:00
NO4,0.12879,0.01338,9.6255,2022-04-24 14:00:00,2022-04-24 15:00:00
NO4,0.12898,0.0134,9.6255,2022-04-24 15:00:00,2022-04-24 16:00:00
NO4,0.12917,0.01342,9.6255,2022-04-24 16:00:00,2022-04-24 17:00:00
NO4,0.12937,0.01344,9.6255,2022-04-24 17:00:00,2022-04-24 18:00:00
NO4,0.12985,0.01349,9.6255,2022-04-24 18:00:00,2022-04-24 19:00:00
NO4,0.13168,0.01368,9.6255,2022-04-24 19:00:00,2022-04-24 20:00:00
NO4,0.13187,0.0137,9.6255,2022-04-24 20:00:00,2022-04-24 21:00:00
NO4,0.13225,0.01374,9.6255,2022-04-24 21:00:00,2022-04-24 22:00:00
NO4,0.13197,0.01371,9.6255,2022-04-24 22:00:00,2022-04-24 23:00:00
NO4,0.13091,0.0136,9.6255,2022-04-24 23:00:00,2022-04-25 00:00:00
NO4,0.13233,0.01364,9.7018,2022-04-25 00:00:00,2022-04-25 01:00:00
NO4,0.13185,0.01359,9.7018,2022-04-25 01:00:00,2022-04-25 02:00:00
NO4,0.13165,0.01357,9.7018,2022-04-25 02:00:00,2022-04-25 03:00:00
NO4,0.13146,0.01355,9.7018,2022-04-25 03:00:00,2022-04-25 04:00:00
NO4,0.13165,0.01357,9.7018,2022-04-25 04:00:00,2022-04-25 05:00:00
NO4,0.13214,0.01362,9.7018,2022-04-25 05:00:00,2022-04-25 06:00:00
NO4,0.13447,0.01386,9.7018,2022-04-25 06:00:00,2022-04-25 07:00:00
NO4,0.13864,0.01429,9.7018,2022-04-25 07:00:00,2022-04-25 08:00:00
NO4,0.14,0.01443,9.7018,2022-04-25 08:00:00,2022-04-25 09:00:00
NO4,0.13961,0.01439,9.7018,2022-04-25 09:00:00,2022-04-25 10:00:00
NO4,0.13796,0.01422,9.7018,2022-04-25 10:00:00,2022-04-25 11:00:00
NO4,0.13592,0.01401,9.7018,2022-04-25 11:00:00,2022-04-25 12:00:00
NO4,0.1333,0.01374,9.7018,2022-04-25 12:00:00,2022-04-25 13:00:00
NO4,0.1334,0.01375,9.7018,2022-04-25 13:00:00,2022-04-25 14:00:00
NO4,0.13233,0.01364,9.7018,2022-04-25 14:00:00,2022-04-25 15:00:00
NO4,0.13146,0.01355,9.7018,2022-04-25 15:00:00,2022-04-25 16:00:00
NO4,0.13078,0.01348,9.7018,2022-04-25 16:00:00,2022-04-25 17:00:00
NO4,0.13068,0.01347,9.7018,2022-04-25 17:00:00,2022-04-25 18:00:00
NO4,0.13068,0.01347,9.7018,2022-04-25 18:00:00,2022-04-25 19:00:00
NO4,0.13078,0.01348,9.7018,2022-04-25 19:00:00,2022-04-25 20:00:00
NO4,0.13127,0.01353,9.7018,2022-04-25 20:00:00,2022-04-25 21:00:00
NO4,0.13156,0.01356,9.7018,2022-04-25 21:00:00,2022-04-25 22:00:00
NO4,0.13088,0.01349,9.7018,2022-04-25 22:00:00,2022-04-25 23:00:00
NO4,0.13059,0.01346,9.7018,2022-04-25 23:00:00,2022-04-26 00:00:00
NO4,0.09726,0.00993,9.7943,2022-04-26 00:00:00,2022-04-26 01:00:00
NO4,0.09285,0.00948,9.7943,2022-04-26 01:00:00,2022-04-26 02:00:00
NO4,0.08991,0.00918,9.7943,2022-04-26 02:00:00,2022-04-26 03:00:00
NO4,0.09167,0.00936,9.7943,2022-04-26 03:00:00,2022-04-26 04:00:00
NO4,0.11263,0.0115,9.7943,2022-04-26 04:00:00,2022-04-26 05:00:00
NO4,0.13036,0.01331,9.7943,2022-04-26 05:00:00,2022-04-26 06:00:00
NO4,0.1335,0.01363,9.7943,2022-04-26 06:00:00,2022-04-26 07:00:00
NO4,0.13448,0.01373,9.7943,2022-04-26 07:00:00,2022-04-26 08:00:00
NO4,0.13516,0.0138,9.7943,2022-04-26 08:00:00,2022-04-26 09:00:00
NO4,0.13448,0.01373,9.7943,2022-04-26 09:00:00,2022-04-26 10:00:00
NO4,0.13369,0.01365,9.7943,2022-04-26 10:00:00,2022-04-26 11:00:00
NO4,0.13291,0.01357,9.7943,2022-04-26 11:00:00,2022-04-26 12:00:00
NO4,0.13213,0.01349,9.7943,2022-04-26 12:00:00,2022-04-26 13:00:00
NO4,0.13252,0.01353,9.7943,2022-04-26 13:00:00,2022-04-26 14:00:00
NO4,0.13281,0.01356,9.7943,2022-04-26 14:00:00,2022-04-26 15:00:00
NO4,0.1332,0.0136,9.7943,2022-04-26 15:00:00,2022-04-26 16:00:00
NO4,0.1335,0.01363,9.7943,2022-04-26 16:00:00,2022-04-26 17:00:00
NO4,0.13408,0.01369,9.7943,2022-04-26 17:00:00,2022-04-26 18:00:00
NO4,0.13497,0.01378,9.7943,2022-04-26 18:00:00,2022-04-26 19:00:00
NO4,0.13546,0.01383,9.7943,2022-04-26 19:00:00,2022-04-26 20:00:00
NO4,0.13585,0.01387,9.7943,2022-04-26 20:00:00,2022-04-26 21:00:00
NO4,0.13653,0.01394,9.7943,2022-04-26 21:00:00,2022-04-26 22:00:00
NO4,0.13673,0.01396,9.7943,2022-04-26 22:00:00,2022-04-26 23:00:00
NO4,0.13594,0.01388,9.7943,2022-04-26 23:00:00,2022-04-27 00:00:00
NO4,0.13423,0.01372,9.7838,2022-04-27 00:00:00,2022-04-27 01:00:00
NO4,0.13355,0.01365,9.7838,2022-04-27 01:00:00,2022-04-27 02:00:00
NO4,0.13345,0.01364,9.7838,2022-04-27 02:00:00,2022-04-27 03:00:00
NO4,0.13345,0.01364,9.7838,2022-04-27 03:00:00,2022-04-27 04:00:00
NO4,0.13374,0.01367,9.7838,2022-04-27 04:00:00,2022-04-27 05:00:00
NO4,0.13472,0.01377,9.7838,2022-04-27 05:00:00,2022-04-27 06:00:00
NO4,0.13619,0.01392,9.7838,2022-04-27 06:00:00,2022-04-27 07:00:00
NO4,0.1405,0.01436,9.7838,2022-04-27 07:00:00,2022-04-27 08:00:00
NO4,0.14676,0.015,9.7838,2022-04-27 08:00:00,2022-04-27 09:00:00
NO4,0.14372,0.01469,9.7838,2022-04-27 09:00:00,2022-04-27 10:00:00
NO4,0.14001,0.01431,9.7838,2022-04-27 10:00:00,2022-04-27 11:00:00
NO4,0.13707,0.01401,9.7838,2022-04-27 11:00:00,2022-04-27 12:00:00
NO4,0.13639,0.01394,9.7838,2022-04-27 12:00:00,2022-04-27 13:00:00
NO4,0.13678,0.01398,9.7838,2022-04-27 13:00:00,2022-04-27 14:00:00
NO4,0.13551,0.01385,9.7838,2022-04-27 14:00:00,2022-04-27 15:00:00
NO4,0.13531,0.01383,9.7838,2022-04-27 15:00:00,2022-04-27 16:00:00
NO4,0.13502,0.0138,9.7838,2022-04-27 16:00:00,2022-04-27 17:00:00
NO4,0.13492,0.01379,9.7838,2022-04-27 17:00:00,2022-04-27 18:00:00
NO4,0.13551,0.01385,9.7838,2022-04-27 18:00:00,2022-04-27 19:00:00
NO4,0.13531,0.01383,9.7838,2022-04-27 19:00:00,2022-04-27 20:00:00
NO4,0.13423,0.01372,9.7838,2022-04-27 20:00:00,2022-04-27 21:00:00
NO4,0.13414,0.01371,9.7838,2022-04-27 21:00:00,2022-04-27 22:00:00
NO4,0.13374,0.01367,9.7838,2022-04-27 22:00:00,2022-04-27 23:00:00
NO4,0.13306,0.0136,9.7838,2022-04-27 23:00:00,2022-04-28 00:00:00
NO4,0.13245,0.01338,9.899,2022-04-28 00:00:00,2022-04-28 01:00:00
NO4,0.13265,0.0134,9.899,2022-04-28 01:00:00,2022-04-28 02:00:00
NO4,0.13314,0.01345,9.899,2022-04-28 02:00:00,2022-04-28 03:00:00
NO4,0.13374,0.01351,9.899,2022-04-28 03:00:00,2022-04-28 04:00:00
NO4,0.13621,0.01376,9.899,2022-04-28 04:00:00,2022-04-28 05:00:00
NO4,0.13849,0.01399,9.899,2022-04-28 05:00:00,2022-04-28 06:00:00
NO4,0.20075,0.02028,9.899,2022-04-28 06:00:00,2022-04-28 07:00:00
NO4,0.24262,0.02451,9.899,2022-04-28 07:00:00,2022-04-28 08:00:00
NO4,0.27183,0.02746,9.899,2022-04-28 08:00:00,2022-04-28 09:00:00
NO4,0.24312,0.02456,9.899,2022-04-28 09:00:00,2022-04-28 10:00:00
NO4,0.21392,0.02161,9.899,2022-04-28 10:00:00,2022-04-28 11:00:00
NO4,0.15205,0.01536,9.899,2022-04-28 11:00:00,2022-04-28 12:00:00
NO4,0.13601,0.01374,9.899,2022-04-28 12:00:00,2022-04-28 13:00:00
NO4,0.13136,0.01327,9.899,2022-04-28 13:00:00,2022-04-28 14:00:00
NO4,0.13037,0.01317,9.899,2022-04-28 14:00:00,2022-04-28 15:00:00
NO4,0.1279,0.01292,9.899,2022-04-28 15:00:00,2022-04-28 16:00:00
NO4,0.12839,0.01297,9.899,2022-04-28 16:00:00,2022-04-28 17:00:00
NO4,0.13542,0.01368,9.899,2022-04-28 17:00:00,2022-04-28 18:00:00
NO4,0.1376,0.0139,9.899,2022-04-28 18:00:00,2022-04-28 19:00:00
NO4,0.14908,0.01506,9.899,2022-04-28 19:00:00,2022-04-28 20:00:00
NO4,0.14581,0.01473,9.899,2022-04-28 20:00:00,2022-04-28 21:00:00
NO4,0.14957,0.01511,9.899,2022-04-28 21:00:00,2022-04-28 22:00:00
NO4,0.14997,0.01515,9.899,2022-04-28 22:00:00,2022-04-28 23:00:00
NO4,0.14492,0.01464,9.899,2022-04-28 23:00:00,2022-04-29 00:00:00
NO4,0.13654,0.014,9.7525,2022-04-29 00:00:00,2022-04-29 01:00:00
NO4,0.13614,0.01396,9.7525,2022-04-29 01:00:00,2022-04-29 02:00:00
NO4,0.13634,0.01398,9.7525,2022-04-29 02:00:00,2022-04-29 03:00:00
NO4,0.13614,0.01396,9.7525,2022-04-29 03:00:00,2022-04-29 04:00:00
NO4,0.13741,0.01409,9.7525,2022-04-29 04:00:00,2022-04-29 05:00:00
NO4,0.13907,0.01426,9.7525,2022-04-29 05:00:00,2022-04-29 06:00:00
NO4,0.14482,0.01485,9.7525,2022-04-29 06:00:00,2022-04-29 07:00:00
NO4,0.14892,0.01527,9.7525,2022-04-29 07:00:00,2022-04-29 08:00:00
NO4,0.4373,0.04484,9.7525,2022-04-29 08:00:00,2022-04-29 09:00:00
NO4,0.43272,0.04437,9.7525,2022-04-29 09:00:00,2022-04-29 10:00:00
NO4,0.15536,0.01593,9.7525,2022-04-29 10:00:00,2022-04-29 11:00:00
NO4,0.15009,0.01539,9.7525,2022-04-29 11:00:00,2022-04-29 12:00:00
NO4,0.1458,0.01495,9.7525,2022-04-29 12:00:00,2022-04-29 13:00:00
NO4,0.14736,0.01511,9.7525,2022-04-29 13:00:00,2022-04-29 14:00:00
NO4,0.14765,0.01514,9.7525,2022-04-29 14:00:00,2022-04-29 15:00:00
NO4,0.14843,0.01522,9.7525,2022-04-29 15:00:00,2022-04-29 16:00:00
NO4,0.14775,0.01515,9.7525,2022-04-29 16:00:00,2022-04-29 17:00:00
NO4,0.14921,0.0153,9.7525,2022-04-29 17:00:00,2022-04-29 18:00:00
NO4,0.18725,0.0192,9.7525,2022-04-29 18:00:00,2022-04-29 19:00:00
NO4,0.19729,0.02023,9.7525,2022-04-29 19:00:00,2022-04-29 20:00:00
NO4,0.1969,0.02019,9.7525,2022-04-29 20:00:00,2022-04-29 21:00:00
NO4,0.18374,0.01884,9.7525,2022-04-29 21:00:00,2022-04-29 22:00:00
NO4,0.15906,0.01631,9.7525,2022-04-29 22:00:00,2022-04-29 23:00:00
NO4,0.14863,0.01524,9.7525,2022-04-29 23:00:00,2022-04-30 00:00:00
NO4,0.14717,0.01509,9.7525,2022-04-30 00:00:00,2022-04-30 01:00:00
NO4,0.13585,0.01393,9.7525,2022-04-30 01:00:00,2022-04-30 02:00:00
NO4,0.1302,0.01335,9.7525,2022-04-30 02:00:00,2022-04-30 03:00:00
NO4,0.12912,0.01324,9.7525,2022-04-30 03:00:00,2022-04-30 04:00:00
NO4,0.1299,0.01332,9.7525,2022-04-30 04:00:00,2022-04-30 05:00:00
NO4,0.13527,0.01387,9.7525,2022-04-30 05:00:00,2022-04-30 06:00:00
NO4,0.14151,0.01451,9.7525,2022-04-30 06:00:00,2022-04-30 07:00:00
NO4,0.15448,0.01584,9.7525,2022-04-30 07:00:00,2022-04-30 08:00:00
NO4,0.16306,0.01672,9.7525,2022-04-30 08:00:00,2022-04-30 09:00:00
NO4,0.19671,0.02017,9.7525,2022-04-30 09:00:00,2022-04-30 10:00:00
NO4,0.19729,0.02023,9.7525,2022-04-30 10:00:00,2022-04-30 11:00:00
NO4,0.19681,0.02018,9.7525,2022-04-30 11:00:00,2022-04-30 12:00:00
NO4,0.16521,0.01694,9.7525,2022-04-30 12:00:00,2022-04-30 13:00:00
NO4,0.15936,0.01634,9.7525,2022-04-30 13:00:00,2022-04-30 14:00:00
NO4,0.15858,0.01626,9.7525,2022-04-30 14:00:00,2022-04-30 15:00:00
NO4,0.15741,0.01614,9.7525,2022-04-30 15:00:00,2022-04-30 16:00:00
NO4,0.15682,0.01608,9.7525,2022-04-30 16:00:00,2022-04-30 17:00:00
NO4,0.15809,0.01621,9.7525,2022-04-30 17:00:00,2022-04-30 18:00:00
NO4,0.15838,0.01624,9.7525,2022-04-30 18:00:00,2022-04-30 19:00:00
NO4,0.16394,0.01681,9.7525,2022-04-30 19:00:00,2022-04-30 20:00:00
NO4,0.1696,0.01739,9.7525,2022-04-30 20:00:00,2022-04-30 21:00:00
NO4,0.19661,0.02016,9.7525,2022-04-30 21:00:00,2022-04-30 22:00:00
NO4,0.1969,0.02019,9.7525,2022-04-30 22:00:00,2022-04-30 23:00:00
NO4,0.18198,0.01866,9.7525,2022-04-30 23:00:00,2022-05-01 00:00:00
NO4,0.15809,0.01621,9.7525,2022-05-01 00:00:00,2022-05-01 01:00:00
NO4,0.15506,0.0159,9.7525,2022-05-01 01:00:00,2022-05-01 02:00:00
NO4,0.15399,0.01579,9.7525,2022-05-01 02:00:00,2022-05-01 03:00:00
NO4,0.15409,0.0158,9.7525,2022-05-01 03:00:00,2022-05-01 04:00:00
NO4,0.1537,0.01576,9.7525,2022-05-01 04:00:00,2022-05-01 05:00:00
NO4,0.15116,0.0155,9.7525,2022-05-01 05:00:00,2022-05-01 06:00:00
NO4,0.15009,0.01539,9.7525,2022-05-01 06:00:00,2022-05-01 07:00:00
NO4,0.15068,0.01545,9.7525,2022-05-01 07:00:00,2022-05-01 08:00:00
NO4,0.1496,0.01534,9.7525,2022-05-01 08:00:00,2022-05-01 09:00:00
NO4,0.15048,0.01543,9.7525,2022-05-01 09:00:00,2022-05-01 10:00:00
NO4,0.14882,0.01526,9.7525,2022-05-01 10:00:00,2022-05-01 11:00:00
NO4,0.14599,0.01497,9.7525,2022-05-01 11:00:00,2022-05-01 12:00:00
NO4,0.14404,0.01477,9.7525,2022-05-01 12:00:00,2022-05-01 13:00:00
NO4,0.14336,0.0147,9.7525,2022-05-01 13:00:00,2022-05-01 14:00:00
NO4,0.14443,0.01481,9.7525,2022-05-01 14:00:00,2022-05-01 15:00:00
NO4,0.14453,0.01482,9.7525,2022-05-01 15:00:00,2022-05-01 16:00:00
NO4,0.14346,0.01471,9.7525,2022-05-01 16:00:00,2022-05-01 17:00:00
NO4,0.14229,0.01459,9.7525,2022-05-01 17:00:00,2022-05-01 18:00:00
NO4,0.13644,0.01399,9.7525,2022-05-01 18:00:00,2022-05-01 19:00:00
NO4,0.13195,0.01353,9.7525,2022-05-01 19:00:00,2022-05-01 20:00:00
NO4,0.13068,0.0134,9.7525,2022-05-01 20:00:00,2022-05-01 21:00:00
NO4,0.12942,0.01327,9.7525,2022-05-01 21:00:00,2022-05-01 22:00:00
NO4,0.12786,0.01311,9.7525,2022-05-01 22:00:00,2022-05-01 23:00:00
NO4,0.12376,0.01269,9.7525,2022-05-01 23:00:00,2022-05-02 00:00:00
NO4,0.13289,0.01339,9.9248,2022-05-02 00:00:00,2022-05-02 01:00:00
NO4,0.132,0.0133,9.9248,2022-05-02 01:00:00,2022-05-02 02:00:00
NO4,0.1317,0.01327,9.9248,2022-05-02 02:00:00,2022-05-02 03:00:00
NO4,0.13041,0.01314,9.9248,2022-05-02 03:00:00,2022-05-02 04:00:00
NO4,0.11721,0.01181,9.9248,2022-05-02 04:00:00,2022-05-02 05:00:00
NO4,0.1326,0.01336,9.9248,2022-05-02 05:00:00,2022-05-02 06:00:00
NO4,0.13131,0.01323,9.9248,2022-05-02 06:00:00,2022-05-02 07:00:00
NO4,0.13696,0.0138,9.9248,2022-05-02 07:00:00,2022-05-02 08:00:00
NO4,0.14877,0.01499,9.9248,2022-05-02 08:00:00,2022-05-02 09:00:00
NO4,0.14441,0.01455,9.9248,2022-05-02 09:00:00,2022-05-02 10:00:00
NO4,0.13845,0.01395,9.9248,2022-05-02 10:00:00,2022-05-02 11:00:00
NO4,0.13696,0.0138,9.9248,2022-05-02 11:00:00,2022-05-02 12:00:00
NO4,0.13428,0.01353,9.9248,2022-05-02 12:00:00,2022-05-02 13:00:00
NO4,0.12912,0.01301,9.9248,2022-05-02 13:00:00,2022-05-02 14:00:00
NO4,0.10014,0.01009,9.9248,2022-05-02 14:00:00,2022-05-02 15:00:00
NO4,0.10292,0.01037,9.9248,2022-05-02 15:00:00,2022-05-02 16:00:00
NO4,0.10252,0.01033,9.9248,2022-05-02 16:00:00,2022-05-02 17:00:00
NO4,0.12277,0.01237,9.9248,2022-05-02 17:00:00,2022-05-02 18:00:00
NO4,0.10629,0.01071,9.9248,2022-05-02 18:00:00,2022-05-02 19:00:00
NO4,0.1188,0.01197,9.9248,2022-05-02 19:00:00,2022-05-02 20:00:00
NO4,0.13021,0.01312,9.9248,2022-05-02 20:00:00,2022-05-02 21:00:00
NO4,0.1323,0.01333,9.9248,2022-05-02 21:00:00,2022-05-02 22:00:00
NO4,0.1318,0.01328,9.9248,2022-05-02 22:00:00,2022-05-02 23:00:00
NO4,0.10183,0.01026,9.9248,2022-05-02 23:00:00,2022-05-03 00:00:00
NO4,0.08878,0.00896,9.909,2022-05-03 00:00:00,2022-05-03 01:00:00
NO4,0.08363,0.00844,9.909,2022-05-03 01:00:00,2022-05-03 02:00:00
NO4,0.08423,0.0085,9.909,2022-05-03 02:00:00,2022-05-03 03:00:00
NO4,0.09087,0.00917,9.909,2022-05-03 03:00:00,2022-05-03 04:00:00
NO4,0.10603,0.0107,9.909,2022-05-03 04:00:00,2022-05-03 05:00:00
NO4,0.13714,0.01384,9.909,2022-05-03 05:00:00,2022-05-03 06:00:00
NO4,0.13357,0.01348,9.909,2022-05-03 06:00:00,2022-05-03 07:00:00
NO4,0.13734,0.01386,9.909,2022-05-03 07:00:00,2022-05-03 08:00:00
NO4,0.1519,0.01533,9.909,2022-05-03 08:00:00,2022-05-03 09:00:00
NO4,0.1527,0.01541,9.909,2022-05-03 09:00:00,2022-05-03 10:00:00
NO4,0.15369,0.01551,9.909,2022-05-03 10:00:00,2022-05-03 11:00:00
NO4,0.15101,0.01524,9.909,2022-05-03 11:00:00,2022-05-03 12:00:00
NO4,0.14249,0.01438,9.909,2022-05-03 12:00:00,2022-05-03 13:00:00
NO4,0.13863,0.01399,9.909,2022-05-03 13:00:00,2022-05-03 14:00:00
NO4,0.13853,0.01398,9.909,2022-05-03 14:00:00,2022-05-03 15:00:00
NO4,0.13833,0.01396,9.909,2022-05-03 15:00:00,2022-05-03 16:00:00
NO4,0.15309,0.01545,9.909,2022-05-03 17:00:00,2022-05-03 18:00:00
NO4,0.1522,0.01536,9.909,2022-05-03 18:00:00,2022-05-03 19:00:00
NO4,0.15399,0.01554,9.909,2022-05-03 19:00:00,2022-05-03 20:00:00
NO4,0.15498,0.01564,9.909,2022-05-03 20:00:00,2022-05-03 21:00:00
NO4,0.15508,0.01565,9.909,2022-05-03 21:00:00,2022-05-03 22:00:00
NO4,0.15408,0.01555,9.909,2022-05-03 22:00:00,2022-05-03 23:00:00
NO4,0.15101,0.01524,9.909,2022-05-03 23:00:00,2022-05-04 00:00:00
NO4,0.1554,0.01569,9.9042,2022-05-04 00:00:00,2022-05-04 01:00:00
NO4,0.15064,0.01521,9.9042,2022-05-04 01:00:00,2022-05-04 02:00:00
NO4,0.14747,0.01489,9.9042,2022-05-04 02:00:00,2022-05-04 03:00:00
NO4,0.14569,0.01471,9.9042,2022-05-04 03:00:00,2022-05-04 04:00:00
NO4,0.14391,0.01453,9.9042,2022-05-04 04:00:00,2022-05-04 05:00:00
NO4,0.14945,0.01509,9.9042,2022-05-04 05:00:00,2022-05-04 06:00:00
NO4,0.15876,0.01603,9.9042,2022-05-04 06:00:00,2022-05-04 07:00:00
NO4,0.1655,0.01671,9.9042,2022-05-04 07:00:00,2022-05-04 08:00:00
NO4,0.17629,0.0178,9.9042,2022-05-04 08:00:00,2022-05-04 09:00:00
NO4,0.17362,0.01753,9.9042,2022-05-04 09:00:00,2022-05-04 10:00:00
NO4,0.17144,0.01731,9.9042,2022-05-04 10:00:00,2022-05-04 11:00:00
NO4,0.16976,0.01714,9.9042,2022-05-04 11:00:00,2022-05-04 12:00:00
NO4,0.1862,0.0188,9.9042,2022-05-04 12:00:00,2022-05-04 13:00:00
NO4,0.19026,0.01921,9.9042,2022-05-04 13:00:00,2022-05-04 14:00:00
NO4,0.19383,0.01957,9.9042,2022-05-04 14:00:00,2022-05-04 15:00:00
NO4,0.20046,0.02024,9.9042,2022-05-04 15:00:00,2022-05-04 16:00:00
NO4,0.20373,0.02057,9.9042,2022-05-04 16:00:00,2022-05-04 17:00:00
NO4,0.18887,0.01907,9.9042,2022-05-04 17:00:00,2022-05-04 18:00:00
NO4,0.19858,0.02005,9.9042,2022-05-04 18:00:00,2022-05-04 19:00:00
NO4,0.19541,0.01973,9.9042,2022-05-04 19:00:00,2022-05-04 20:00:00
NO4,0.18669,0.01885,9.9042,2022-05-04 20:00:00,2022-05-04 21:00:00
NO4,0.18095,0.01827,9.9042,2022-05-04 21:00:00,2022-05-04 22:00:00
NO4,0.17263,0.01743,9.9042,2022-05-04 22:00:00,2022-05-04 23:00:00
