region,nok_per_kwh,eur_per_kwh,exr,time_start,time_end
NO3,0.39137,0.03775,10.3675,2022-11-17 07:00:00,2022-11-17 08:00:00
NO3,0.40827,0.03938,10.3675,2022-11-17 08:00:00,2022-11-17 09:00:00
NO3,0.40133,0.03871,10.3675,2022-11-17 09:00:00,2022-11-17 10:00:00
NO3,0.39925,0.03851,10.3675,2022-11-17 10:00:00,2022-11-17 11:00:00
NO3,0.39863,0.03845,10.3675,2022-11-17 11:00:00,2022-11-17 12:00:00
NO3,0.39573,0.03817,10.3675,2022-11-17 12:00:00,2022-11-17 13:00:00
NO3,0.39428,0.03803,10.3675,2022-11-17 13:00:00,2022-11-17 14:00:00
NO3,0.37727,0.03639,10.3675,2022-11-17 14:00:00,2022-11-17 15:00:00
NO3,0.39562,0.03816,10.3675,2022-11-17 15:00:00,2022-11-17 16:00:00
NO3,0.39801,0.03839,10.3675,2022-11-17 16:00:00,2022-11-17 17:00:00
NO3,0.39573,0.03817,10.3675,2022-11-17 17:00:00,2022-11-17 18:00:00
NO3,0.37686,0.03635,10.3675,2022-11-17 18:00:00,2022-11-17 19:00:00
NO3,0.37323,0.036,10.3675,2022-11-17 19:00:00,2022-11-17 20:00:00
NO3,0.37282,0.03596,10.3675,2022-11-17 20:00:00,2022-11-17 21:00:00
NO3,0.37261,0.03594,10.3675,2022-11-17 21:00:00,2022-11-17 22:00:00
NO3,0.36338,0.03505,10.3675,2022-11-17 22:00:00,2022-11-17 23:00:00
NO3,0.33217,0.03204,10.3675,2022-11-17 23:00:00,2022-11-18 00:00:00
NO3,0.39075,0.037689999999999994,10.3675,2022-11-18 00:00:00,2022-11-18 01:00:00
NO3,0.3752,0.03619,10.3675,2022-11-18 01:00:00,2022-11-18 02:00:00
NO3,0.37696,0.036359999999999996,10.3675,2022-11-18 02:00:00,2022-11-18 03:00:00
NO3,0.364,0.03511,10.3675,2022-11-18 03:00:00,2022-11-18 04:00:00
NO3,0.36006,0.03473,10.3675,2022-11-18 04:00:00,2022-11-18 05:00:00
NO3,0.36577,0.03528,10.3675,2022-11-18 05:00:00,2022-11-18 06:00:00
NO3,0.39407,0.038009999999999995,10.3675,2022-11-18 06:00:00,2022-11-18 07:00:00
NO3,0.39407,0.038009999999999995,10.3675,2022-11-18 07:00:00,2022-11-18 08:00:00
NO3,0.40724,0.03928,10.3675,2022-11-18 08:00:00,2022-11-18 09:00:00
NO3,0.42206,0.04071,10.3675,2022-11-18 09:00:00,2022-11-18 10:00:00
NO3,0.46747,0.045090000000000005,10.3675,2022-11-18 10:00:00,2022-11-18 11:00:00
NO3,0.47141,0.04547,10.3675,2022-11-18 11:00:00,2022-11-18 12:00:00
NO3,0.443,0.04273,10.3675,2022-11-18 12:00:00,2022-11-18 13:00:00
NO3,0.44414,0.04284,10.3675,2022-11-18 13:00:00,2022-11-18 14:00:00
NO3,0.45596,0.04398,10.3675,2022-11-18 14:00:00,2022-11-18 15:00:00
NO3,0.48385,0.04667,10.3675,2022-11-18 15:00:00,2022-11-18 16:00:00
NO3,0.50759,0.048960000000000004,10.3675,2022-11-18 16:00:00,2022-11-18 17:00:00
NO3,0.51319,0.0495,10.3675,2022-11-18 17:00:00,2022-11-18 18:00:00
NO3,0.51412,0.04959,10.3675,2022-11-18 18:00:00,2022-11-18 19:00:00
NO3,0.51381,0.04956,10.3675,2022-11-18 19:00:00,2022-11-18 20:00:00
NO3,0.51122,0.04931,10.3675,2022-11-18 20:00:00,2022-11-18 21:00:00
NO3,0.50313,0.048530000000000004,10.3675,2022-11-18 21:00:00,2022-11-18 22:00:00
NO3,0.4684,0.04518,10.3675,2022-11-18 22:00:00,2022-11-18 23:00:00
NO3,0.45596,0.04398,10.3675,2022-11-18 23:00:00,2022-11-19 00:00:00
NO3,0.45561,0.0434,10.498,2022-11-19 00:00:00,2022-11-19 01:00:00
NO3,0.47545,0.04529,10.498,2022-11-19 01:00:00,2022-11-19 02:00:00
NO3,0.52438,0.04995,10.498,2022-11-19 02:00:00,2022-11-19 03:00:00
NO3,0.52563,0.05007,10.498,2022-11-19 03:00:00,2022-11-19 04:00:00
NO3,0.54432,0.05185,10.498,2022-11-19 04:00:00,2022-11-19 05:00:00
NO3,0.56542,0.05386,10.498,2022-11-19 05:00:00,2022-11-19 06:00:00
NO3,0.58001,0.05525,10.498,2022-11-19 06:00:00,2022-11-19 07:00:00
NO3,0.55597,0.05296,10.498,2022-11-19 07:00:00,2022-11-19 08:00:00
NO3,0.66211,0.06307,10.498,2022-11-19 08:00:00,2022-11-19 09:00:00
NO3,1.04245,0.0993,10.498,2022-11-19 09:00:00,2022-11-19 10:00:00
NO3,1.79852,0.17132,10.498,2022-11-19 10:00:00,2022-11-19 11:00:00
NO3,1.88849,0.17989,10.498,2022-11-19 11:00:00,2022-11-19 12:00:00
NO3,1.88712,0.17976,10.498,2022-11-19 12:00:00,2022-11-19 13:00:00
NO3,0.92393,0.08801,10.498,2022-11-19 13:00:00,2022-11-19 14:00:00
NO3,0.79533,0.07576,10.498,2022-11-19 14:00:00,2022-11-19 15:00:00
NO3,0.73392,0.06991,10.498,2022-11-19 15:00:00,2022-11-19 16:00:00
NO3,0.71061,0.06769,10.498,2022-11-19 16:00:00,2022-11-19 17:00:00
NO3,0.65119,0.06203,10.498,2022-11-19 17:00:00,2022-11-19 18:00:00
NO3,0.53004,0.05049,10.498,2022-11-19 18:00:00,2022-11-19 19:00:00
NO3,0.49183,0.04685,10.498,2022-11-19 19:00:00,2022-11-19 20:00:00
NO3,0.47892,0.04562,10.498,2022-11-19 20:00:00,2022-11-19 21:00:00
NO3,0.4195,0.03996,10.498,2022-11-19 21:00:00,2022-11-19 22:00:00
NO3,0.40974,0.03903,10.498,2022-11-19 22:00:00,2022-11-19 23:00:00
NO3,0.4027,0.03836,10.498,2022-11-19 23:00:00,2022-11-20 00:00:00
NO3,0.4186,0.03992,10.486,2022-11-20 00:00:00,2022-11-20 01:00:00
NO3,0.40539,0.03866,10.486,2022-11-20 01:00:00,2022-11-20 02:00:00
NO3,0.39532,0.0377,10.486,2022-11-20 02:00:00,2022-11-20 03:00:00
NO3,0.39364,0.03754,10.486,2022-11-20 03:00:00,2022-11-20 04:00:00
NO3,0.39406,0.03758,10.486,2022-11-20 04:00:00,2022-11-20 05:00:00
NO3,0.39543,0.03771,10.486,2022-11-20 05:00:00,2022-11-20 06:00:00
NO3,0.3926,0.03744,10.486,2022-11-20 06:00:00,2022-11-20 07:00:00
NO3,0.39658,0.03782,10.486,2022-11-20 07:00:00,2022-11-20 08:00:00
NO3,0.41619,0.03969,10.486,2022-11-20 08:00:00,2022-11-20 09:00:00
NO3,0.4444,0.04238,10.486,2022-11-20 09:00:00,2022-11-20 10:00:00
NO3,0.46914,0.04474,10.486,2022-11-20 10:00:00,2022-11-20 11:00:00
NO3,0.51056,0.04869,10.486,2022-11-20 11:00:00,2022-11-20 12:00:00
NO3,0.49494,0.0472,10.486,2022-11-20 12:00:00,2022-11-20 13:00:00
NO3,0.50951,0.04859,10.486,2022-11-20 13:00:00,2022-11-20 14:00:00
NO3,0.51675,0.04928,10.486,2022-11-20 14:00:00,2022-11-20 15:00:00
NO3,0.54747,0.05221,10.486,2022-11-20 15:00:00,2022-11-20 16:00:00
NO3,0.59655,0.05689,10.486,2022-11-20 16:00:00,2022-11-20 17:00:00
NO3,0.57631,0.05496,10.486,2022-11-20 17:00:00,2022-11-20 18:00:00
NO3,0.59214,0.05647,10.486,2022-11-20 18:00:00,2022-11-20 19:00:00
NO3,0.53237,0.05077,10.486,2022-11-20 19:00:00,2022-11-20 20:00:00
NO3,0.52503,0.05007,10.486,2022-11-20 20:00:00,2022-11-20 21:00:00
NO3,0.51444,0.04906,10.486,2022-11-20 21:00:00,2022-11-20 22:00:00
NO3,0.50605,0.04826,10.486,2022-11-20 22:00:00,2022-11-20 23:00:00
NO3,0.4962,0.04732,10.486,2022-11-20 23:00:00,2022-11-21 00:00:00
NO3,1.4262,0.13601,10.486,2022-11-21 00:00:00,2022-11-21 01:00:00
NO3,0.61553,0.0587,10.486,2022-11-21 01:00:00,2022-11-21 02:00:00
NO3,0.64279,0.0613,10.486,2022-11-21 02:00:00,2022-11-21 03:00:00
NO3,0.55534,0.05296,10.486,2022-11-21 03:00:00,2022-11-21 04:00:00
NO3,0.52923,0.05047,10.486,2022-11-21 04:00:00,2022-11-21 05:00:00
NO3,0.5459,0.05206,10.486,2022-11-21 05:00:00,2022-11-21 06:00:00
NO3,0.97572,0.09305,10.486,2022-11-21 06:00:00,2022-11-21 07:00:00
NO3,2.19126,0.20897,10.486,2022-11-21 07:00:00,2022-11-21 08:00:00
NO3,3.05772,0.2916,10.486,2022-11-21 08:00:00,2022-11-21 09:00:00
NO3,3.13112,0.2986,10.486,2022-11-21 09:00:00,2022-11-21 10:00:00
NO3,2.81654,0.2686,10.486,2022-11-21 10:00:00,2022-11-21 11:00:00
NO3,2.52136,0.24045,10.486,2022-11-21 11:00:00,2022-11-21 12:00:00
NO3,2.21244,0.21099,10.486,2022-11-21 12:00:00,2022-11-21 13:00:00
NO3,2.20898,0.21066,10.486,2022-11-21 13:00:00,2022-11-21 14:00:00
NO3,2.19493,0.20932,10.486,2022-11-21 14:00:00,2022-11-21 15:00:00
NO3,2.17406,0.20733,10.486,2022-11-21 15:00:00,2022-11-21 16:00:00
NO3,2.3001,0.21935,10.486,2022-11-21 16:00:00,2022-11-21 17:00:00
NO3,2.61594,0.24947,10.486,2022-11-21 17:00:00,2022-11-21 18:00:00
NO3,2.70832,0.25828,10.486,2022-11-21 18:00:00,2022-11-21 19:00:00
NO3,2.09175,0.19948,10.486,2022-11-21 19:00:00,2022-11-21 20:00:00
NO3,2.08703,0.19903,10.486,2022-11-21 20:00:00,2022-11-21 21:00:00
NO3,1.8361,0.1751,10.486,2022-11-21 21:00:00,2022-11-21 22:00:00
NO3,0.73779,0.07036,10.486,2022-11-21 22:00:00,2022-11-21 23:00:00
NO3,0.52304,0.04988,10.486,2022-11-21 23:00:00,2022-11-22 00:00:00
NO3,0.97583,0.09306,10.486,2022-11-22 00:00:00,2022-11-22 01:00:00
NO3,0.73821,0.0704,10.486,2022-11-22 01:00:00,2022-11-22 02:00:00
NO3,0.61846,0.05898,10.486,2022-11-22 02:00:00,2022-11-22 03:00:00
NO3,0.54076,0.05157,10.486,2022-11-22 03:00:00,2022-11-22 04:00:00
NO3,0.51339,0.04896,10.486,2022-11-22 04:00:00,2022-11-22 05:00:00
NO3,0.52692,0.05025,10.486,2022-11-22 05:00:00,2022-11-22 06:00:00
NO3,0.55534,0.05296,10.486,2022-11-22 06:00:00,2022-11-22 07:00:00
NO3,0.56603,0.05398,10.486,2022-11-22 07:00:00,2022-11-22 08:00:00
NO3,0.74776,0.07131,10.486,2022-11-22 08:00:00,2022-11-22 09:00:00
NO3,0.68348,0.06518,10.486,2022-11-22 09:00:00,2022-11-22 10:00:00
NO3,0.62874,0.05996,10.486,2022-11-22 10:00:00,2022-11-22 11:00:00
NO3,0.617,0.05884,10.486,2022-11-22 11:00:00,2022-11-22 12:00:00
NO3,0.59686,0.05692,10.486,2022-11-22 12:00:00,2022-11-22 13:00:00
NO3,0.56404,0.05379,10.486,2022-11-22 13:00:00,2022-11-22 14:00:00
NO3,0.56121,0.05352,10.486,2022-11-22 14:00:00,2022-11-22 15:00:00
NO3,0.59435,0.05668,10.486,2022-11-22 15:00:00,2022-11-22 16:00:00
NO3,0.60567,0.05776,10.486,2022-11-22 16:00:00,2022-11-22 17:00:00
NO3,0.55261,0.0527,10.486,2022-11-22 17:00:00,2022-11-22 18:00:00
NO3,0.57191,0.05454,10.486,2022-11-22 18:00:00,2022-11-22 19:00:00
NO3,0.56194,0.05359,10.486,2022-11-22 19:00:00,2022-11-22 20:00:00
NO3,0.61343,0.0585,10.486,2022-11-22 20:00:00,2022-11-22 21:00:00
NO3,0.56803,0.05417,10.486,2022-11-22 21:00:00,2022-11-22 22:00:00
NO3,0.53835,0.05134,10.486,2022-11-22 22:00:00,2022-11-22 23:00:00
NO3,0.49997,0.04768,10.486,2022-11-22 23:00:00,2022-11-23 00:00:00
NO3,0.46512,0.04434,10.4898,2022-11-23 00:00:00,2022-11-23 01:00:00
NO3,0.45085,0.04298,10.4898,2022-11-23 01:00:00,2022-11-23 02:00:00
NO3,0.4476,0.04267,10.4898,2022-11-23 02:00:00,2022-11-23 03:00:00
NO3,0.4348,0.04145,10.4898,2022-11-23 03:00:00,2022-11-23 04:00:00
NO3,0.43344,0.04132,10.4898,2022-11-23 04:00:00,2022-11-23 05:00:00
NO3,0.44697,0.04261,10.4898,2022-11-23 05:00:00,2022-11-23 06:00:00
NO3,0.46722,0.04454,10.4898,2022-11-23 06:00:00,2022-11-23 07:00:00
NO3,0.50781,0.04841,10.4898,2022-11-23 07:00:00,2022-11-23 08:00:00
NO3,0.57023,0.05436,10.4898,2022-11-23 08:00:00,2022-11-23 09:00:00
NO3,0.60893,0.05805,10.4898,2022-11-23 09:00:00,2022-11-23 10:00:00
NO3,0.60012,0.05721,10.4898,2022-11-23 10:00:00,2022-11-23 11:00:00
NO3,0.62383,0.05947,10.4898,2022-11-23 11:00:00,2022-11-23 12:00:00
NO3,0.76376,0.07281,10.4898,2022-11-23 12:00:00,2022-11-23 13:00:00
NO3,0.58617,0.05588,10.4898,2022-11-23 13:00:00,2022-11-23 14:00:00
NO3,0.65582,0.06252,10.4898,2022-11-23 14:00:00,2022-11-23 15:00:00
NO3,0.53781,0.05127,10.4898,2022-11-23 15:00:00,2022-11-23 16:00:00
NO3,0.58093,0.05538,10.4898,2022-11-23 16:00:00,2022-11-23 17:00:00
NO3,0.5419,0.05166,10.4898,2022-11-23 17:00:00,2022-11-23 18:00:00
NO3,0.52376,0.04993,10.4898,2022-11-23 18:00:00,2022-11-23 19:00:00
NO3,0.5889,0.05614,10.4898,2022-11-23 19:00:00,2022-11-23 20:00:00
NO3,0.59236,0.05647,10.4898,2022-11-23 20:00:00,2022-11-23 21:00:00
NO3,0.55439,0.05285,10.4898,2022-11-23 21:00:00,2022-11-23 22:00:00
NO3,0.51956,0.04953,10.4898,2022-11-23 22:00:00,2022-11-23 23:00:00
NO3,0.50571,0.04821,10.4898,2022-11-23 23:00:00,2022-11-24 00:00:00
NO3,0.55314,0.05296,10.4445,2022-11-24 00:00:00,2022-11-24 01:00:00
NO3,0.538,0.05151,10.4445,2022-11-24 01:00:00,2022-11-24 02:00:00
NO3,0.52943,0.05069,10.4445,2022-11-24 02:00:00,2022-11-24 03:00:00
NO3,0.53298,0.05103,10.4445,2022-11-24 03:00:00,2022-11-24 04:00:00
NO3,0.53956,0.05166,10.4445,2022-11-24 04:00:00,2022-11-24 05:00:00
NO3,0.57163,0.05473,10.4445,2022-11-24 05:00:00,2022-11-24 06:00:00
NO3,0.62636,0.05997,10.4445,2022-11-24 06:00:00,2022-11-24 07:00:00
NO3,0.68432,0.06552,10.4445,2022-11-24 07:00:00,2022-11-24 08:00:00
NO3,0.85572,0.08193,10.4445,2022-11-24 08:00:00,2022-11-24 09:00:00
NO3,0.84956,0.08134,10.4445,2022-11-24 09:00:00,2022-11-24 10:00:00
NO3,0.84559,0.08096,10.4445,2022-11-24 10:00:00,2022-11-24 11:00:00
NO3,0.79608,0.07622,10.4445,2022-11-24 11:00:00,2022-11-24 12:00:00
NO3,0.75858,0.07263,10.4445,2022-11-24 12:00:00,2022-11-24 13:00:00
NO3,0.74804,0.07162,10.4445,2022-11-24 13:00:00,2022-11-24 14:00:00
NO3,0.70563,0.06756,10.4445,2022-11-24 14:00:00,2022-11-24 15:00:00
NO3,0.72923,0.06982,10.4445,2022-11-24 15:00:00,2022-11-24 16:00:00
NO3,0.73937,0.07079,10.4445,2022-11-24 16:00:00,2022-11-24 17:00:00
NO3,0.7424,0.07108,10.4445,2022-11-24 17:00:00,2022-11-24 18:00:00
NO3,0.73049,0.06994,10.4445,2022-11-24 18:00:00,2022-11-24 19:00:00
NO3,0.71399,0.06836,10.4445,2022-11-24 19:00:00,2022-11-24 20:00:00
NO3,0.72349,0.06927,10.4445,2022-11-24 20:00:00,2022-11-24 21:00:00
NO3,0.71085,0.06806,10.4445,2022-11-24 21:00:00,2022-11-24 22:00:00
NO3,0.69132,0.06619,10.4445,2022-11-24 22:00:00,2022-11-24 23:00:00
NO3,0.61226,0.05862,10.4445,2022-11-24 23:00:00,2022-11-25 00:00:00
NO3,0.62081,0.05989,10.3659,2022-11-25 00:00:00,2022-11-25 01:00:00
NO3,0.61408,0.05924,10.3659,2022-11-25 01:00:00,2022-11-25 02:00:00
NO3,0.60755,0.05861,10.3659,2022-11-25 02:00:00,2022-11-25 03:00:00
NO3,0.60454,0.05832,10.3659,2022-11-25 03:00:00,2022-11-25 04:00:00
NO3,0.59915,0.0578,10.3659,2022-11-25 04:00:00,2022-11-25 05:00:00
NO3,0.61014,0.05886,10.3659,2022-11-25 05:00:00,2022-11-25 06:00:00
NO3,0.66311,0.06397,10.3659,2022-11-25 06:00:00,2022-11-25 07:00:00
NO3,0.67026,0.06466,10.3659,2022-11-25 07:00:00,2022-11-25 08:00:00
NO3,0.69431,0.06698,10.3659,2022-11-25 08:00:00,2022-11-25 09:00:00
NO3,0.70903,0.0684,10.3659,2022-11-25 09:00:00,2022-11-25 10:00:00
NO3,0.71348,0.06883,10.3659,2022-11-25 10:00:00,2022-11-25 11:00:00
NO3,0.66052,0.06372,10.3659,2022-11-25 11:00:00,2022-11-25 12:00:00
NO3,0.6458,0.0623,10.3659,2022-11-25 12:00:00,2022-11-25 13:00:00
NO3,0.63222,0.06099,10.3659,2022-11-25 13:00:00,2022-11-25 14:00:00
NO3,0.64756,0.06247,10.3659,2022-11-25 14:00:00,2022-11-25 15:00:00
NO3,0.66611,0.06426,10.3659,2022-11-25 15:00:00,2022-11-25 16:00:00
NO3,0.67803,0.06541,10.3659,2022-11-25 16:00:00,2022-11-25 17:00:00
NO3,0.69296,0.06685,10.3659,2022-11-25 17:00:00,2022-11-25 18:00:00
NO3,0.6686,0.0645,10.3659,2022-11-25 18:00:00,2022-11-25 19:00:00
NO3,0.62154,0.05996,10.3659,2022-11-25 19:00:00,2022-11-25 20:00:00
NO3,0.6033,0.0582,10.3659,2022-11-25 20:00:00,2022-11-25 21:00:00
NO3,0.59687,0.05758,10.3659,2022-11-25 21:00:00,2022-11-25 22:00:00
NO3,0.59137,0.05705,10.3659,2022-11-25 22:00:00,2022-11-25 23:00:00
NO3,0.57914,0.05587,10.3659,2022-11-25 23:00:00,2022-11-26 00:00:00
NO3,0.59899,0.05791,10.3435,2022-11-26 00:00:00,2022-11-26 01:00:00
NO3,0.58844,0.05689,10.3435,2022-11-26 01:00:00,2022-11-26 02:00:00
NO3,0.58492,0.05655,10.3435,2022-11-26 02:00:00,2022-11-26 03:00:00
NO3,0.58627,0.05668,10.3435,2022-11-26 03:00:00,2022-11-26 04:00:00
NO3,0.58668,0.05672,10.3435,2022-11-26 04:00:00,2022-11-26 05:00:00
NO3,0.58834,0.05688,10.3435,2022-11-26 05:00:00,2022-11-26 06:00:00
NO3,0.6021,0.05821,10.3435,2022-11-26 06:00:00,2022-11-26 07:00:00
NO3,0.61751,0.0597,10.3435,2022-11-26 07:00:00,2022-11-26 08:00:00
NO3,0.6202,0.05996,10.3435,2022-11-26 08:00:00,2022-11-26 09:00:00
NO3,0.65081,0.06292,10.3435,2022-11-26 09:00:00,2022-11-26 10:00:00
NO3,0.72353,0.06995,10.3435,2022-11-26 10:00:00,2022-11-26 11:00:00
NO3,0.73656,0.07121,10.3435,2022-11-26 11:00:00,2022-11-26 12:00:00
NO3,0.76521,0.07398,10.3435,2022-11-26 12:00:00,2022-11-26 13:00:00
NO3,0.7678,0.07423,10.3435,2022-11-26 13:00:00,2022-11-26 14:00:00
NO3,0.81579,0.07887,10.3435,2022-11-26 14:00:00,2022-11-26 15:00:00
NO3,0.8701,0.08412,10.3435,2022-11-26 15:00:00,2022-11-26 16:00:00
NO3,0.87744,0.08483,10.3435,2022-11-26 16:00:00,2022-11-26 17:00:00
NO3,0.83482,0.08071,10.3435,2022-11-26 17:00:00,2022-11-26 18:00:00
NO3,0.84765,0.08195,10.3435,2022-11-26 18:00:00,2022-11-26 19:00:00
NO3,0.85272,0.08244,10.3435,2022-11-26 19:00:00,2022-11-26 20:00:00
NO3,0.78931,0.07631,10.3435,2022-11-26 20:00:00,2022-11-26 21:00:00
NO3,0.75311,0.07281,10.3435,2022-11-26 21:00:00,2022-11-26 22:00:00
NO3,0.72901,0.07048,10.3435,2022-11-26 22:00:00,2022-11-26 23:00:00
NO3,0.63488,0.06138,10.3435,2022-11-26 23:00:00,2022-11-27 00:00:00
NO3,0.61894,0.0601,10.2985,2022-11-27 00:00:00,2022-11-27 01:00:00
NO3,0.60092,0.05835,10.2985,2022-11-27 01:00:00,2022-11-27 02:00:00
NO3,0.58526,0.05683,10.2985,2022-11-27 02:00:00,2022-11-27 03:00:00
NO3,0.57816,0.05614,10.2985,2022-11-27 03:00:00,2022-11-27 04:00:00
NO3,0.56353,0.05472,10.2985,2022-11-27 04:00:00,2022-11-27 05:00:00
NO3,0.5487,0.05328,10.2985,2022-11-27 05:00:00,2022-11-27 06:00:00
NO3,0.54458,0.05288,10.2985,2022-11-27 06:00:00,2022-11-27 07:00:00
NO3,0.55025,0.05343,10.2985,2022-11-27 07:00:00,2022-11-27 08:00:00
NO3,0.54201,0.05263,10.2985,2022-11-27 08:00:00,2022-11-27 09:00:00
NO3,0.56106,0.05448,10.2985,2022-11-27 09:00:00,2022-11-27 10:00:00
NO3,0.55931,0.05431,10.2985,2022-11-27 10:00:00,2022-11-27 11:00:00
NO3,0.54592,0.05301,10.2985,2022-11-27 11:00:00,2022-11-27 12:00:00
NO3,0.53686,0.05213,10.2985,2022-11-27 12:00:00,2022-11-27 13:00:00
NO3,0.53676,0.05212,10.2985,2022-11-27 13:00:00,2022-11-27 14:00:00
NO3,0.55787,0.05417,10.2985,2022-11-27 14:00:00,2022-11-27 15:00:00
NO3,0.57939,0.05626,10.2985,2022-11-27 15:00:00,2022-11-27 16:00:00
NO3,0.59021,0.05731,10.2985,2022-11-27 16:00:00,2022-11-27 17:00:00
NO3,0.59875,0.05814,10.2985,2022-11-27 17:00:00,2022-11-27 18:00:00
NO3,0.60102,0.05836,10.2985,2022-11-27 18:00:00,2022-11-27 19:00:00
NO3,0.62399,0.06059,10.2985,2022-11-27 19:00:00,2022-11-27 20:00:00
NO3,0.61317,0.05954,10.2985,2022-11-27 20:00:00,2022-11-27 21:00:00
NO3,0.60957,0.05919,10.2985,2022-11-27 21:00:00,2022-11-27 22:00:00
NO3,0.61132,0.05936,10.2985,2022-11-27 22:00:00,2022-11-27 23:00:00
NO3,0.60236,0.05849,10.2985,2022-11-27 23:00:00,2022-11-28 00:00:00
NO3,0.61255,0.05948,10.2985,2022-11-28 00:00:00,2022-11-28 01:00:00
NO3,0.62254,0.06045,10.2985,2022-11-28 01:00:00,2022-11-28 02:00:00
NO3,0.64294,0.06243,10.2985,2022-11-28 02:00:00,2022-11-28 03:00:00
NO3,0.65468,0.06357,10.2985,2022-11-28 03:00:00,2022-11-28 04:00:00
NO3,0.67249,0.0653,10.2985,2022-11-28 04:00:00,2022-11-28 05:00:00
NO3,0.70133,0.0681,10.2985,2022-11-28 05:00:00,2022-11-28 06:00:00
NO3,0.72409,0.07031,10.2985,2022-11-28 06:00:00,2022-11-28 07:00:00
NO3,0.85498,0.08302,10.2985,2022-11-28 07:00:00,2022-11-28 08:00:00
NO3,1.0453,0.1015,10.2985,2022-11-28 08:00:00,2022-11-28 09:00:00
NO3,1.02975,0.09999,10.2985,2022-11-28 09:00:00,2022-11-28 10:00:00
NO3,0.93613,0.0909,10.2985,2022-11-28 10:00:00,2022-11-28 11:00:00
NO3,0.80256,0.07793,10.2985,2022-11-28 11:00:00,2022-11-28 12:00:00
NO3,0.79412,0.07711,10.2985,2022-11-28 12:00:00,2022-11-28 13:00:00
NO3,0.78845,0.07656,10.2985,2022-11-28 13:00:00,2022-11-28 14:00:00
NO3,0.78876,0.07659,10.2985,2022-11-28 14:00:00,2022-11-28 15:00:00
NO3,0.80596,0.07826,10.2985,2022-11-28 15:00:00,2022-11-28 16:00:00
NO3,0.8038,0.07805,10.2985,2022-11-28 16:00:00,2022-11-28 17:00:00
NO3,0.77218,0.07498,10.2985,2022-11-28 17:00:00,2022-11-28 18:00:00
NO3,0.77383,0.07514,10.2985,2022-11-28 18:00:00,2022-11-28 19:00:00
NO3,0.77095,0.07486,10.2985,2022-11-28 19:00:00,2022-11-28 20:00:00
NO3,0.7727,0.07503,10.2985,2022-11-28 20:00:00,2022-11-28 21:00:00
NO3,0.74952,0.07278,10.2985,2022-11-28 21:00:00,2022-11-28 22:00:00
NO3,0.73212,0.07109,10.2985,2022-11-28 22:00:00,2022-11-28 23:00:00
NO3,0.70823,0.06877,10.2985,2022-11-28 23:00:00,2022-11-29 00:00:00
NO3,0.71214,0.06915,10.2985,2022-11-29 00:00:00,2022-11-29 01:00:00
NO3,0.70339,0.0683,10.2985,2022-11-29 01:00:00,2022-11-29 02:00:00
NO3,0.70205,0.06817,10.2985,2022-11-29 02:00:00,2022-11-29 03:00:00
NO3,0.70998,0.06894,10.2985,2022-11-29 03:00:00,2022-11-29 04:00:00
NO3,0.73027,0.07091,10.2985,2022-11-29 04:00:00,2022-11-29 05:00:00
NO3,0.8384,0.08141,10.2985,2022-11-29 05:00:00,2022-11-29 06:00:00
NO3,0.87651,0.08511,10.2985,2022-11-29 06:00:00,2022-11-29 07:00:00
NO3,0.97393,0.09457,10.2985,2022-11-29 07:00:00,2022-11-29 08:00:00
NO3,1.11976,0.10873,10.2985,2022-11-29 08:00:00,2022-11-29 09:00:00
NO3,1.54426,0.14995,10.2985,2022-11-29 09:00:00,2022-11-29 10:00:00
NO3,1.54385,0.14991,10.2985,2022-11-29 10:00:00,2022-11-29 11:00:00
NO3,2.05877,0.19991,10.2985,2022-11-29 11:00:00,2022-11-29 12:00:00
NO3,2.50964,0.24369,10.2985,2022-11-29 12:00:00,2022-11-29 13:00:00
NO3,3.09254,0.30029,10.2985,2022-11-29 13:00:00,2022-11-29 14:00:00
NO3,3.48275,0.33818,10.2985,2022-11-29 14:00:00,2022-11-29 15:00:00
NO3,4.49303,0.43628,10.2985,2022-11-29 15:00:00,2022-11-29 16:00:00
NO3,4.59087,0.44578,10.2985,2022-11-29 16:00:00,2022-11-29 17:00:00
NO3,5.00064,0.48557,10.2985,2022-11-29 17:00:00,2022-11-29 18:00:00
NO3,4.84833,0.47078,10.2985,2022-11-29 18:00:00,2022-11-29 19:00:00
NO3,4.62382,0.44898,10.2985,2022-11-29 19:00:00,2022-11-29 20:00:00
NO3,3.98758,0.3872,10.2985,2022-11-29 20:00:00,2022-11-29 21:00:00
NO3,3.33857,0.32418,10.2985,2022-11-29 21:00:00,2022-11-29 22:00:00
NO3,2.96731,0.28813,10.2985,2022-11-29 22:00:00,2022-11-29 23:00:00
NO3,2.54074,0.24671,10.2985,2022-11-29 23:00:00,2022-11-30 00:00:00
NO3,2.78118,0.26835,10.364,2022-11-30 00:00:00,2022-11-30 01:00:00
NO3,2.68832,0.25939,10.364,2022-11-30 01:00:00,2022-11-30 02:00:00
NO3,2.65391,0.25607,10.364,2022-11-30 02:00:00,2022-11-30 03:00:00
NO3,2.61909,0.25271,10.364,2022-11-30 03:00:00,2022-11-30 04:00:00
NO3,2.6849,0.25906,10.364,2022-11-30 04:00:00,2022-11-30 05:00:00
NO3,2.72511,0.26294,10.364,2022-11-30 05:00:00,2022-11-30 06:00:00
NO3,3.29223,0.31766,10.364,2022-11-30 06:00:00,2022-11-30 07:00:00
